AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.9021857923497267,0.025065886721426237,0.19672969730114034,0.02574454371264521,0.01634532884057201,0.0012698145172682874,0.004243429502714803,0.024905837560861087,1,MLP,WE_surrogate_corrupt,4,2817
0.8820734669095325,0.15271327857572384,2.1106027776254255,0.15508338109847145,0.15457108725259894,0.11794391070087723,0.0028871275994551858,0.024905837560861087,1,MLP,WF_nonlinear,5,2817
0.9031724347298117,0.022339651859053233,0.1874650947609959,0.02099067629129321,0.01603434225759,0.0010608167978028477,0.0038097020506004473,0.024905837560861087,1,MLP,WH_subgroup_shift,6,2817
0.8969112080320556,0.19469474560021255,1.9686600656847741,0.2001033069944953,0.19542919858421245,0.08546261546564263,0.12707901676466804,0.22750532449859107,1,MLP,WI_prevalence_shift,7,2817
0.8626442015786278,0.022237111827215588,0.20144247531970372,0.022365070884272788,0.011369539036453168,0.0002638630616422686,0.0036884339158922723,0.024905837560861087,1,MLP,WJ_concept_drift,8,2817
0.5806380549462523,0.11695931942015962,1.6625268530343826,0.11703934654791046,0.10128116041853248,0.010494132838446727,0.003655083575480034,0.10639747594634684,1,MLP,WG_label_noise,9,2817
0.6245901639344262,0.7343936254204959,11.813080301100952,0.734829467041416,0.7348294670414157,0.6974358726162712,0.00019049902136884298,0.024905837560861087,1,GaussianNB,WA_clean,0,2817
0.6242258652094718,0.7366383146891561,11.834125457244097,0.7370491490826789,0.7370491490826788,0.6968629635405664,0.00018473558631544373,0.024905837560861087,1,GaussianNB,WB_noise_outliers,1,2817
0.6247723132969034,0.7338772074611535,11.805455940029804,0.7341652959235089,0.7341652959235091,0.6964950426259501,0.00019088607040178691,0.024905837560861087,1,GaussianNB,WC_missingness,2,2817
0.6245901639344262,0.7357408860617459,11.82250787412941,0.7362702833330285,0.7362702833330285,0.6982526330022921,0.00018818416021159295,0.024905837560861087,1,GaussianNB,WD_shift,3,2817
0.6245901639344262,0.7355335666764007,11.82428804468847,0.7361181586914974,0.7361181586914973,0.6973264223567912,0.0001874153598181161,0.024905837560861087,1,GaussianNB,WE_surrogate_corrupt,4,2817
0.5856102003642987,0.8079515946153,13.019425954561873,0.8079674943581654,0.8079674943581655,0.7812106379080456,0.00012848896517323773,0.024905837560861087,1,GaussianNB,WF_nonlinear,5,2817
0.6245901639344262,0.734700383258596,11.817881603493358,0.73515532135384,0.7351553213538398,0.6964579068416222,0.0001885690879474851,0.024905837560861087,1,GaussianNB,WH_subgroup_shift,6,2817
0.6283451665756417,0.48571989874083904,7.80724076219651,0.4858306157561018,0.48583061575610187,0.2787842246471317,0.02219092978961763,0.22750532449859107,1,GaussianNB,WI_prevalence_shift,7,2817
0.6245901639344262,0.7343936254204959,11.813080301100952,0.734829467041416,0.7348294670414157,0.6974358726162712,0.00019049902136884298,0.024905837560861087,1,GaussianNB,WJ_concept_drift,8,2817
0.5298762548619238,0.6836304772784819,10.996704245638806,0.6840003110713087,0.6819362731472022,0.5657210249742366,0.0002080589086795772,0.10639747594634684,1,GaussianNB,WG_label_noise,9,2817
0.9234767438877344,0.017409293783001215,0.07082038084135872,0.004951433465832903,0.004433049823066241,5.752756847025471e-05,0.003930444774324455,0.024577369374677166,2,Logistic_L2,WA_clean,0,2816
0.9132302008773956,0.023654901107694137,0.09682845188032373,0.011946999933064795,0.012286967959662333,0.001439507418402699,0.0033634811466235074,0.024577369374677166,2,Logistic_L2,WB_noise_outliers,1,2816
